Object ID,Asset ID,Map Label,Asset Name,Asset Type,Asset Subtype,Quantity,Functional Area ID,Property ID,Facility ID,Floor ID,Geom
31890,980731,Perennial beds - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7125178373, -122.428136709)"
31891,980731,Perennial beds - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7125557286, -122.428149699)"
31892,980731,Perennial beds - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.712567286, -122.428113362)"
31893,980731,Perennial beds - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.712604333, -122.428099419)"
31894,980731,Perennial beds - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.712644091, -122.428106887)"
31895,980731,Perennial beds - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7127163927, -122.428059776)"
31896,980731,Perennial beds - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7127776223, -122.428041435)"
31897,980731,Perennial beds - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7128844168, -122.428027296)"
31898,980731,Perennial beds - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7130348367, -122.427960323)"
31899,980731,Perennial beds - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7130707921, -122.427963405)"
31900,980731,Perennial beds - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7132465946, -122.430095461)"
31901,980731,Perennial beds - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7136807368, -122.427754246)"
31903,980731,Perennial beds - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7140804117, -122.427613489)"
31904,980731,Perennial beds - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7143987586, -122.429687114)"
31905,980731,Perennial beds - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7143528884, -122.429712443)"
31906,980731,Perennial beds - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7143364609, -122.429752759)"
31907,980737,Tree,Perrenial beds - Trees,Tree,,28,88424,164,11831,,"(37.7142727494, -122.429769705)"
31908,980737,Tree,Perrenial beds - Trees,Tree,,28,88424,164,11831,,"(37.7141416934, -122.429800085)"
31909,980731,Perennial beds - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7132326319, -122.427905875)"
31910,980731,Perennial beds - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7131606309, -122.427910555)"
31911,980731,Perennial beds - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7132686306, -122.427875259)"
31912,980731,Perennial beds - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7133962727, -122.427883945)"
31913,980731,Perennial beds - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7133982742, -122.42785273)"
31926,980736,Lamp Post,Soccer - Lamp Post,Lamp Post,,17,,164,11638,,"(37.7135859714, -122.427758395)"
31927,980742,Perennial beds - Lamp Post,Perrenial beds - Lamp Post,Lamp Post,,37,88424,164,11831,,"(37.713687724, -122.427723796)"
31928,980742,Perennial beds - Lamp Post,Perrenial beds - Lamp Post,Lamp Post,,37,88424,164,11831,,"(37.7137880273, -122.427690574)"
31929,980736,Lamp Post,Soccer - Lamp Post,Lamp Post,,17,,164,11638,,"(37.7138862585, -122.427654286)"
31930,980736,Lamp Post,Soccer - Lamp Post,Lamp Post,,17,,164,11638,,"(37.7139870287, -122.427619683)"
31931,980742,Perennial beds - Lamp Post,Perrenial beds - Lamp Post,Lamp Post,,37,88424,164,11831,,"(37.7140886673, -122.427584501)"
31932,980742,Perennial beds - Lamp Post,Perrenial beds - Lamp Post,Lamp Post,,37,88424,164,11831,,"(37.7141382055, -122.42764704)"
31933,980742,Perennial beds - Lamp Post,Perrenial beds - Lamp Post,Lamp Post,,37,88424,164,11831,,"(37.7141772123, -122.427770013)"
31934,980736,Lamp Post,Soccer - Lamp Post,Lamp Post,,17,,164,11638,,"(37.7142100957, -122.427891962)"
31935,980736,Lamp Post,Soccer - Lamp Post,Lamp Post,,17,,164,11638,,"(37.7142384535, -122.428018233)"
31936,980736,Lamp Post,Soccer - Lamp Post,Lamp Post,,17,,164,11638,,"(37.7142661442, -122.428154909)"
31937,980736,Lamp Post,Soccer - Lamp Post,Lamp Post,,17,,164,11638,,"(37.7143033329, -122.42833012)"
31938,980736,Lamp Post,Soccer - Lamp Post,Lamp Post,,17,,164,11638,,"(37.7143345486, -122.42846725)"
31939,980742,Perennial beds - Lamp Post,Perrenial beds - Lamp Post,Lamp Post,,37,88424,164,11831,,"(37.7143657687, -122.428621993)"
31940,980742,Perennial beds - Lamp Post,Perrenial beds - Lamp Post,Lamp Post,,37,88424,164,11831,,"(37.7143960584, -122.42875941)"
31941,980742,Perennial beds - Lamp Post,Perrenial beds - Lamp Post,Lamp Post,,37,88424,164,11831,,"(37.714424905, -122.428895728)"
31942,980742,Perennial beds - Lamp Post,Perrenial beds - Lamp Post,Lamp Post,,37,88424,164,11831,,"(37.7144564466, -122.429039557)"
31943,980742,Perennial beds - Lamp Post,Perrenial beds - Lamp Post,Lamp Post,,37,88424,164,11831,,"(37.7144887742, -122.429191177)"
31944,980742,Perennial beds - Lamp Post,Perrenial beds - Lamp Post,Lamp Post,,37,88424,164,11831,,"(37.7145183079, -122.429329756)"
31945,980742,Perennial beds - Lamp Post,Perrenial beds - Lamp Post,Lamp Post,,37,88424,164,11831,,"(37.7145483536, -122.429470957)"
31946,980742,Perennial beds - Lamp Post,Perrenial beds - Lamp Post,Lamp Post,,37,88424,164,11831,,"(37.7145783427, -122.429611866)"
31947,980745,Park entrance donor plaque,Park entrance donor plaque,Sign,,1,1257152,164,36219,,"(37.712555881, -122.429399284)"
31949,980742,Perennial beds - Lamp Post,Perrenial beds - Lamp Post,Lamp Post,,37,88424,164,11831,,"(37.7141616031, -122.42976291)"
31951,980736,Lamp Post,Soccer - Lamp Post,Lamp Post,,17,,164,11638,,"(37.7136153454, -122.429924711)"
31952,980746,Accessibility Sign,Accessibility Sign,Sign,,3,1257152,164,36219,,"(37.7140362345, -122.429854311)"
31953,980732,Tree - Eucalyptus Leucoxylon,Turf - Trees - Eucalyptus Leucoxylon,Tree,,8,11901,164,11831,,"(37.7125831697, -122.430007552)"
31954,980732,Tree - Eucalyptus Leucoxylon,Turf - Trees - Eucalyptus Leucoxylon,Tree,,8,11901,164,11831,,"(37.7125083289, -122.429669771)"
31955,980738,Tree - Cupressus Macrocarpa/Monterey Cypress,Perrenial beds - Trees - Monterey Cypress,Tree,,12,88424,164,11831,,"(37.7134403473, -122.43005343)"
31956,980738,Tree - Cupressus Macrocarpa/Monterey Cypress,Perrenial beds - Trees - Monterey Cypress,Tree,,12,88424,164,11831,,"(37.7133722792, -122.430076977)"
31957,980738,Tree - Cupressus Macrocarpa/Monterey Cypress,Perrenial beds - Trees - Monterey Cypress,Tree,,12,88424,164,11831,,"(37.713169014, -122.430142384)"
31958,980738,Tree - Cupressus Macrocarpa/Monterey Cypress,Perrenial beds - Trees - Monterey Cypress,Tree,,12,88424,164,11831,,"(37.7131153059, -122.430159012)"
31959,980738,Tree - Cupressus Macrocarpa/Monterey Cypress,Perrenial beds - Trees - Monterey Cypress,Tree,,12,88424,164,11831,,"(37.7130569383, -122.430186973)"
31960,980738,Tree - Cupressus Macrocarpa/Monterey Cypress,Perrenial beds - Trees - Monterey Cypress,Tree,,12,88424,164,11831,,"(37.7129271004, -122.430216047)"
31961,980738,Tree - Cupressus Macrocarpa/Monterey Cypress,Perrenial beds - Trees - Monterey Cypress,Tree,,12,88424,164,11831,,"(37.7128381625, -122.430195155)"
31962,980741,Tree - Leyland Cypress,Perrenial beds - Trees - Leyland Cypress,Tree,,10,88424,164,11831,,"(37.7129955047, -122.427991739)"
31963,980741,Tree - Leyland Cypress,Perrenial beds - Trees - Leyland Cypress,Tree,,10,88424,164,11831,,"(37.7129471996, -122.427980737)"
31964,980741,Tree - Leyland Cypress,Perrenial beds - Trees - Leyland Cypress,Tree,,10,88424,164,11831,,"(37.7131256595, -122.427934131)"
31965,980734,Tree - Leyland Cypress,Turf - Trees - Leyland Cypress,Tree,,2,11901,164,11831,,"(37.712330626, -122.428855856)"
31966,980734,Tree - Leyland Cypress,Turf - Trees - Leyland Cypress,Tree,,2,11901,164,11831,,"(37.712461722, -122.429215158)"
31967,980733,Tree - Monterey Cypress,Turf - Trees - Monterey Cypress,Tree,,6,11901,164,11831,,"(37.7126299399, -122.430064312)"
31968,980733,Tree - Monterey Cypress,Turf - Trees - Monterey Cypress,Tree,,6,11901,164,11831,,"(37.7125940164, -122.42993575)"
31969,980733,Tree - Monterey Cypress,Turf - Trees - Monterey Cypress,Tree,,6,11901,164,11831,,"(37.7125868289, -122.429788403)"
31970,980733,Tree - Monterey Cypress,Turf - Trees - Monterey Cypress,Tree,,6,11901,164,11831,,"(37.7125351149, -122.429604159)"
31971,980733,Tree - Monterey Cypress,Turf - Trees - Monterey Cypress,Tree,,6,11901,164,11831,,"(37.712419999, -122.429276376)"
31972,980733,Tree - Monterey Cypress,Turf - Trees - Monterey Cypress,Tree,,6,11901,164,11831,,"(37.7123588253, -122.428973688)"
31973,980732,Tree - Eucalyptus Leucoxylon,Turf - Trees - Eucalyptus Leucoxylon,Tree,,8,11901,164,11831,,"(37.7123693026, -122.429113208)"
31974,980732,Tree - Eucalyptus Leucoxylon,Turf - Trees - Eucalyptus Leucoxylon,Tree,,8,11901,164,11831,,"(37.7122177554, -122.428651769)"
31975,980732,Tree - Eucalyptus Leucoxylon,Turf - Trees - Eucalyptus Leucoxylon,Tree,,8,11901,164,11831,,"(37.712190465, -122.428593776)"
31976,980732,Tree - Eucalyptus Leucoxylon,Turf - Trees - Eucalyptus Leucoxylon,Tree,,8,11901,164,11831,,"(37.7121186149, -122.428452235)"
31977,980732,Tree - Eucalyptus Leucoxylon,Turf - Trees - Eucalyptus Leucoxylon,Tree,,8,11901,164,11831,,"(37.7121000517, -122.428376089)"
31978,980732,Tree - Eucalyptus Leucoxylon,Turf - Trees - Eucalyptus Leucoxylon,Tree,,8,11901,164,11831,,"(37.7121335015, -122.428308561)"
31979,980733,Tree - Monterey Cypress,Turf - Trees - Monterey Cypress,Tree,,6,11901,164,11831,,"(37.7122177793, -122.428226463)"
31980,980735,Tree - Deodar Cedar,Turf - Trees - Deodar Cedar,Tree,,6,11901,164,11831,,"(37.7124703408, -122.429302233)"
31981,980735,Tree - Deodar Cedar,Turf - Trees - Deodar Cedar,Tree,,6,11901,164,11831,,"(37.7124259484, -122.429067204)"
31982,980735,Tree - Deodar Cedar,Turf - Trees - Deodar Cedar,Tree,,6,11901,164,11831,,"(37.712309158, -122.42872866)"
31983,980735,Tree - Deodar Cedar,Turf - Trees - Deodar Cedar,Tree,,6,11901,164,11831,,"(37.7122096896, -122.428445788)"
31985,980735,Tree - Deodar Cedar,Turf - Trees - Deodar Cedar,Tree,,6,11901,164,11831,,"(37.7125031033, -122.429539626)"
31986,980735,Tree - Deodar Cedar,Turf - Trees - Deodar Cedar,Tree,,6,11901,164,11831,,"(37.7125586746, -122.429863596)"
31987,980739,Tree - Deodar Cedar,Perrenial beds - Trees - Deodar Cedar,Tree,,6,88424,164,11831,,"(37.7128655409, -122.430261807)"
31988,980739,Tree - Deodar Cedar,Perrenial beds - Trees - Deodar Cedar,Tree,,6,88424,164,11831,,"(37.7127918131, -122.430235033)"
31989,980739,Tree - Deodar Cedar,Perrenial beds - Trees - Deodar Cedar,Tree,,6,88424,164,11831,,"(37.7129966073, -122.430208866)"
31990,980739,Tree - Deodar Cedar,Perrenial beds - Trees - Deodar Cedar,Tree,,6,88424,164,11831,,"(37.7133208441, -122.43010168)"
31991,980739,Tree - Deodar Cedar,Perrenial beds - Trees - Deodar Cedar,Tree,,6,88424,164,11831,,"(37.7145649364, -122.429666797)"
31992,980741,Tree - Leyland Cypress,Perrenial beds - Trees - Leyland Cypress,Tree,,10,88424,164,11831,,"(37.7144599016, -122.429084092)"
31993,980741,Tree - Leyland Cypress,Perrenial beds - Trees - Leyland Cypress,Tree,,10,88424,164,11831,,"(37.7144340504, -122.428970642)"
31994,980741,Tree - Leyland Cypress,Perrenial beds - Trees - Leyland Cypress,Tree,,10,88424,164,11831,,"(37.7143771188, -122.428694369)"
31995,980738,Tree - Monterey Cypress,Perrenial beds - Trees - Monterey Cypress,Tree,,12,88424,164,11831,,"(37.7144207001, -122.429716479)"
31996,980739,Tree - Deodar Cedar,Perrenial beds - Trees - Deodar Cedar,Tree,,6,88424,164,11831,,"(37.7142312962, -122.429786171)"
31997,980738,Tree - Monterey Cypress,Perrenial beds - Trees - Monterey Cypress,Tree,,12,88424,164,11831,,"(37.7140864193, -122.429837595)"
31998,980738,Tree - Monterey Cypress,Perrenial beds - Trees - Monterey Cypress,Tree,,12,88424,164,11831,,"(37.7139357016, -122.429887968)"
31999,980738,Tree - Monterey Cypress,Perrenial beds - Trees - Monterey Cypress,Tree,,12,88424,164,11831,,"(37.7138984929, -122.429859623)"
32000,980738,Tree - Monterey Cypress,Perrenial beds - Trees - Monterey Cypress,Tree,,12,88424,164,11831,,"(37.7138789125, -122.429910187)"
32001,980740,Tree - Health Melaleuca,Perrenial beds - Trees - Health Melaleuca,Tree,,3,88424,164,11831,,"(37.7137603773, -122.429972575)"
32002,980740,Tree - Health Melaleuca,Perrenial beds - Trees - Health Melaleuca,Tree,,3,88424,164,11831,,"(37.7137181308, -122.429985037)"
32003,980740,Tree - Health Melaleuca,Perrenial beds - Trees - Health Melaleuca,Tree,,3,88424,164,11831,,"(37.7136879146, -122.429996247)"
32004,980741,Tree - Leyland Cypress,Perrenial beds - Trees - Leyland Cypress,Tree,,10,88424,164,11831,,"(37.7133484444, -122.427856803)"
32005,980741,Tree - Leyland Cypress,Perrenial beds - Trees - Leyland Cypress,Tree,,10,88424,164,11831,,"(37.7134493613, -122.427811647)"
32006,980741,Tree - Leyland Cypress,Perrenial beds - Trees - Leyland Cypress,Tree,,10,88424,164,11831,,"(37.7138609821, -122.427698097)"
32007,980741,Tree - Leyland Cypress,Perrenial beds - Trees - Leyland Cypress,Tree,,10,88424,164,11831,,"(37.714036244, -122.427618795)"
32008,980742,Perennial beds - Lamp Post,Perrenial beds - Lamp Post,Lamp Post,,37,88424,164,11831,,"(37.7143065987, -122.42978158)"
32009,980742,Perennial beds - Lamp Post,Perrenial beds - Lamp Post,Lamp Post,,37,88424,164,11831,,"(37.714422449, -122.429743237)"
32010,980742,Perennial beds - Lamp Post,Perrenial beds - Lamp Post,Lamp Post,,37,88424,164,11831,,"(37.7145342365, -122.429702197)"
32011,980742,Perennial beds - Lamp Post,Perrenial beds - Lamp Post,Lamp Post,,37,88424,164,11831,,"(37.7140984771, -122.429783945)"
32012,980742,Perennial beds - Lamp Post,Perrenial beds - Lamp Post,Lamp Post,,37,88424,164,11831,,"(37.714080953, -122.429861871)"
32014,980742,Perennial beds - Lamp Post,Perrenial beds - Lamp Post,Lamp Post,,37,88424,164,11831,,"(37.7139676661, -122.42989398)"
32016,980736,Lamp Post,Soccer - Lamp Post,Lamp Post,,17,,164,11638,,"(37.7137653681, -122.429919286)"
32017,980736,Lamp Post,Soccer - Lamp Post,Lamp Post,,17,,164,11638,,"(37.7138541459, -122.42994242)"
32018,980742,Perennial beds - Lamp Post,Perrenial beds - Lamp Post,Lamp Post,,37,88424,164,11831,,"(37.7137388432, -122.429983311)"
32020,980736,Lamp Post,Soccer - Lamp Post,Lamp Post,,17,,164,11638,,"(37.7136170141, -122.430025667)"
32022,980742,Perennial beds - Lamp Post,Perrenial beds - Lamp Post,Lamp Post,,37,88424,164,11831,,"(37.7141951072, -122.429824136)"
32023,980736,Lamp Post,Soccer - Lamp Post,Lamp Post,,17,,164,11638,,"(37.7135111013, -122.430059078)"
32024,980742,Perennial beds - Lamp Post,Perrenial beds - Lamp Post,Lamp Post,,37,88424,164,11831,,"(37.7132844478, -122.430134197)"
32025,980742,Perennial beds - Lamp Post,Perrenial beds - Lamp Post,Lamp Post,,37,88424,164,11831,,"(37.7131659044, -122.430175844)"
32026,980742,Perennial beds - Lamp Post,Perrenial beds - Lamp Post,Lamp Post,,37,88424,164,11831,,"(37.7134843933, -122.42779263)"
32027,980736,Lamp Post,Soccer - Lamp Post,Lamp Post,,17,,164,11638,,"(37.7131707417, -122.429225468)"
32028,980746,Accessibility Sign,Accessibility Sign,Sign,,3,1257152,164,36219,,"(37.7139364289, -122.429829771)"
32061,980742,Perennial beds - Lamp Post,Perrenial beds - Lamp Post,Lamp Post,,37,88424,164,11831,,"(37.7124299285, -122.428817569)"
32062,980742,Perennial beds - Lamp Post,Perrenial beds - Lamp Post,Lamp Post,,37,88424,164,11831,,"(37.7124985739, -122.429146387)"
32063,980742,Perennial beds - Lamp Post,Perrenial beds - Lamp Post,Lamp Post,,37,88424,164,11831,,"(37.7133856736, -122.427826165)"
32064,980736,Lamp Post,Soccer - Lamp Post,Lamp Post,,17,,164,11638,,"(37.7126974544, -122.430383017)"
32065,980742,Perennial beds - Lamp Post,Perrenial beds - Lamp Post,Lamp Post,,37,88424,164,11831,,"(37.7123408714, -122.428264197)"
32071,980746,Accessibility Sign,Accessibility Sign,Sign,,3,1257152,164,36219,,"(37.7127679991, -122.43042557)"
32072,980736,Lamp Post,Soccer - Lamp Post,Lamp Post,,17,,164,11638,,"(37.7136562259, -122.429908716)"
32073,980736,Lamp Post,Soccer - Lamp Post,Lamp Post,,17,,164,11638,,"(37.7143989667, -122.428810594)"
32074,980742,Perennial beds - Lamp Post,Perrenial beds - Lamp Post,Lamp Post,,37,88424,164,11831,,"(37.7145569296, -122.429601295)"
32075,980742,Perennial beds - Lamp Post,Perrenial beds - Lamp Post,Lamp Post,,37,88424,164,11831,,"(37.7125512048, -122.429432277)"
32076,980730,Storage Box,Turf - Storage Box,Gardener Storage,,3,11901,164,11831,,"(37.7126117068, -122.429837891)"
32077,980730,Storage Box,Turf - Storage Box,Gardener Storage,,3,11901,164,11831,,"(37.7125981837, -122.429778108)"
32078,980730,Storage Box,Turf - Storage Box,Gardener Storage,,3,11901,164,11831,,"(37.7125328377, -122.429675498)"
32079,151203,Trash Can,Skatepark - Trash Cans,Trash Can,,3,12888,164,11748,,"(37.7125672383, -122.429427509)"
32080,151203,Trash Can,Skatepark - Trash Cans,Trash Can,,3,12888,164,11748,,"(37.7125075934, -122.429147052)"
32081,151203,Trash Can,Skatepark - Trash Cans,Trash Can,,3,12888,164,11748,,"(37.7124385924, -122.428803677)"
33959,980756,Trash Can,Trash Can,Trash Can,,4,154817,180,18503,,"(37.731964551, -122.440750579)"
32083,151203,Trash Can,Skatepark - Trash Cans,Trash Can,,3,12888,164,11748,,"(37.7138888229, -122.427690275)"
32084,151192,Picnic Table,Picnic Area - Picnic Tables,Table,,17,88430,164,88429,,"(37.7139066342, -122.427708869)"
32085,151192,Picnic Table,Picnic Area - Picnic Tables,Table,,17,88430,164,88429,,"(37.7139416122, -122.427697056)"
32086,151192,Picnic Table,Picnic Area - Picnic Tables,Table,,17,88430,164,88429,,"(37.7139760267, -122.427684932)"
32087,151192,Picnic Table,Picnic Area - Picnic Tables,Table,,17,88430,164,88429,,"(37.7144670118, -122.429687524)"
32088,151192,Picnic Table,Picnic Area - Picnic Tables,Table,,17,88430,164,88429,,"(37.7144899005, -122.429678768)"
32089,151203,Trash Can,Skatepark - Trash Cans,Trash Can,,3,12888,164,11748,,"(37.7145099769, -122.429716684)"
32090,151192,Picnic Table,Picnic Area - Picnic Tables,Table,,17,88430,164,88429,,"(37.714019158, -122.429868282)"
32091,151192,Picnic Table,Picnic Area - Picnic Tables,Table,,17,88430,164,88429,,"(37.7139882611, -122.429879779)"
32092,151192,Picnic Table,Picnic Area - Picnic Tables,Table,,17,88430,164,88429,,"(37.713696075, -122.429918868)"
32093,151192,Picnic Table,Picnic Area - Picnic Tables,Table,,17,88430,164,88429,,"(37.7137215405, -122.429910983)"
32094,151192,Picnic Table,Picnic Area - Picnic Tables,Table,,17,88430,164,88429,,"(37.7137464317, -122.429901731)"
32095,151192,Picnic Table,Picnic Area - Picnic Tables,Table,,17,88430,164,88429,,"(37.7137725465, -122.429894032)"
32096,151192,Picnic Table,Picnic Area - Picnic Tables,Table,,17,88430,164,88429,,"(37.7137970011, -122.429885688)"
32097,151192,Picnic Table,Picnic Area - Picnic Tables,Table,,17,88430,164,88429,,"(37.7138231921, -122.429876806)"
32098,151192,Picnic Table,Picnic Area - Picnic Tables,Table,,17,88430,164,88429,,"(37.7138342384, -122.429928627)"
32099,151192,Picnic Table,Picnic Area - Picnic Tables,Table,,17,88430,164,88429,,"(37.713808773, -122.429936512)"
32100,151203,Trash Can,Skatepark - Trash Cans,Trash Can,,3,12888,164,11748,,"(37.7137084866, -122.429949406)"
32101,151203,Trash Can,Skatepark - Trash Cans,Trash Can,,3,12888,164,11748,,"(37.7138166269, -122.429901932)"
32102,980736,Lamp Post,Soccer - Lamp Post,Lamp Post,,17,,164,11638,,"(37.7135456406, -122.427836141)"
32103,980736,Lamp Post,Soccer - Lamp Post,Lamp Post,,17,,164,11638,,"(37.7137696416, -122.428966772)"
32104,980731,Perennial beds - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7135717276, -122.42779165)"
32105,980731,Perennial beds - Tree,Turf - Trees,Tree,,26,11901,164,11831,,"(37.7136275874, -122.427770955)"
32106,151203,Trash Can,Skatepark - Trash Cans,Trash Can,,3,12888,164,11748,,"(37.7135393366, -122.427936183)"
32107,151203,Trash Can,Skatepark - Trash Cans,Trash Can,,3,12888,164,11748,,"(37.7136337524, -122.428382867)"
32108,151203,Trash Can,Skatepark - Trash Cans,Trash Can,,3,12888,164,11748,,"(37.7137396391, -122.428888553)"
32109,151200,Turf - Trash Can,Turf - Trash Cans,Trash Can,,4,11901,164,11831,,"(37.7144308377, -122.429050263)"
